index,T1_CPU,T1_Time,T2_CPU,T2_Time
183,7,1.8004717826843262,224,1.8256304264068604
184,355,1.8052306175231934,431,1.8297924995422363
185,106,1.808089017868042,252,1.832693338394165
186,98,1.7998969554901123,134,1.8247919082641602
187,8,1.800879955291748,316,1.825472116470337
188,220,1.8093056678771973,638,1.8297784328460693
189,60,1.803426742553711,121,1.823683261871338
190,76,1.8029348850250244,150,1.8229200839996338
191,96,1.803044080734253,401,1.8190338611602783
192,335,1.8065223693847656,406,1.831181526184082
193,33,1.8043437004089355,166,1.8295495510101318
194,214,1.8093836307525635,384,1.82955002784729
195,114,1.8054802417755127,148,1.8297007083892822
196,263,1.8080079555511475,417,1.8201038837432861
197,40,1.8047306537628174,440,1.8261349201202393
198,15,1.8040251731872559,34,1.8240091800689697
199,123,1.8096787929534912,364,1.8308193683624268
200,59,1.8047854900360107,160,1.8277504444122314
201,30,1.8071527481079102,245,1.8311288356781006
202,138,1.8056137561798096,234,1.829723834991455
203,58,1.8043603897094727,98,1.8154826164245605
204,201,1.8050460815429688,216,1.8292522430419922
205,263,1.8088924884796143,432,1.8337395191192627
206,8,1.800844430923462,297,1.8260154724121094
207,138,1.8016712665557861,153,1.821685791015625
208,50,1.8050143718719482,306,1.829552173614502
209,119,1.8056230545043945,213,1.829845905303955
210,323,1.8085556030273438,525,1.8290698528289795
211,61,1.8065433502197266,192,1.8315858840942383
212,99,1.8043570518493652,507,1.8285868167877197
213,46,1.7969505786895752,317,1.8272387981414795
214,87,1.8061916828155518,130,1.8263182640075684
215,277,1.8042359352111816,604,1.824233055114746
216,79,1.8060362339019775,275,1.8313217163085938
217,19,1.8053617477416992,52,1.8255233764648438
218,13,1.8063185214996338,244,1.8266615867614746
219,374,1.797025203704834,449,1.8271260261535645
220,26,1.8035156726837158,107,1.8243067264556885
221,133,1.7962255477905273,187,1.8259129524230957
222,101,1.8036348819732666,184,1.8288395404815674
223,207,1.804516077041626,229,1.828427791595459
224,38,1.8033804893493652,124,1.8240206241607666
225,63,1.804640293121338,157,1.8249351978302002
226,91,1.8071658611297607,458,1.831162691116333
227,55,1.804424524307251,155,1.8295185565948486
228,192,1.8035609722137451,303,1.8335809707641602
229,74,1.796205997467041,128,1.825984239578247
230,147,1.804764747619629,186,1.8290693759918213
231,195,1.8041586875915527,373,1.8241119384765625
232,48,1.8059113025665283,59,1.8260493278503418
233,313,1.7980287075042725,316,1.8280589580535889
234,48,1.806532382965088,440,1.8305580615997314
235,32,1.8003582954406738,41,1.821927785873413
236,181,1.8050482273101807,317,1.8300280570983887
237,232,1.8040659427642822,290,1.824223518371582
238,202,1.8059487342834473,504,1.8306515216827393
239,75,1.8006649017333984,136,1.8250770568847656
240,146,1.8045194149017334,175,1.8286421298980713
241,149,1.801347017288208,260,1.831923007965088
242,332,1.8049092292785645,431,1.8250524997711182
243,192,1.804992914199829,250,1.8297879695892334
